,County,PCP,Year,Month
741,Contra Costa County,0.0,2013,Oct
742,Contra Costa County,1.33,2013,Noc
743,Contra Costa County,0.46,2013,Dec
744,Contra Costa County,0.14,2014,Jan
745,Contra Costa County,4.68,2014,Feb
746,Contra Costa County,2.12,2014,Mar
747,Contra Costa County,1.72,2014,Apr
748,Contra Costa County,0.02,2014,May
749,Contra Costa County,0.01,2014,Jun
750,Contra Costa County,0.01,2014,Jul
751,Contra Costa County,0.03,2014,Aug
752,Contra Costa County,0.37,2014,Sep
753,Contra Costa County,0.47,2014,Oct
754,Contra Costa County,1.58,2014,Noc
755,Contra Costa County,9.92,2014,Dec
756,Contra Costa County,0.01,2015,Jan
757,Contra Costa County,2.34,2015,Feb
758,Contra Costa County,0.26,2015,Mar
759,Contra Costa County,1.09,2015,Apr
760,Contra Costa County,0.2,2015,May
761,Contra Costa County,0.27,2015,Jun
762,Contra Costa County,0.02,2015,Jul
763,Contra Costa County,0.01,2015,Aug
764,Contra Costa County,0.04,2015,Sep
765,Contra Costa County,0.07,2015,Oct
766,Contra Costa County,1.86,2015,Noc
767,Contra Costa County,3.11,2015,Dec
768,Contra Costa County,6.44,2016,Jan
769,Contra Costa County,0.8,2016,Feb
770,Contra Costa County,5.64,2016,Mar
771,Contra Costa County,1.65,2016,Apr
772,Contra Costa County,0.22,2016,May
773,Contra Costa County,0.0,2016,Jun
774,Contra Costa County,0.0,2016,Jul
775,Contra Costa County,0.0,2016,Aug
776,Contra Costa County,0.0,2016,Sep
777,Contra Costa County,3.05,2016,Oct
778,Contra Costa County,1.39,2016,Noc
779,Contra Costa County,3.36,2016,Dec
780,Contra Costa County,10.68,2017,Jan
781,Contra Costa County,7.61,2017,Feb
782,Contra Costa County,2.73,2017,Mar
783,Contra Costa County,2.57,2017,Apr
784,Contra Costa County,0.03,2017,May
785,Contra Costa County,0.08,2017,Jun
786,Contra Costa County,0.0,2017,Jul
787,Contra Costa County,0.01,2017,Aug
788,Contra Costa County,0.03,2017,Sep
789,Contra Costa County,0.25,2017,Oct
790,Contra Costa County,2.73,2017,Noc
791,Contra Costa County,0.12,2017,Dec
792,Contra Costa County,4.02,2018,Jan
793,Contra Costa County,0.6,2018,Feb
794,Contra Costa County,4.97,2018,Mar
795,Contra Costa County,2.39,2018,Apr
796,Contra Costa County,0.03,2018,May
797,Contra Costa County,0.0,2018,Jun
798,Contra Costa County,0.0,2018,Jul
799,Contra Costa County,0.0,2018,Aug
800,Contra Costa County,0.0,2018,Sep
801,Contra Costa County,0.22,2018,Oct
802,Contra Costa County,3.09,2018,Noc
803,Contra Costa County,2.2,2018,Dec
804,Contra Costa County,4.66,2019,Jan
805,Contra Costa County,7.21,2019,Feb
806,Contra Costa County,3.98,2019,Mar
807,Contra Costa County,0.39,2019,Apr
808,Contra Costa County,1.93,2019,May
809,Contra Costa County,0.0,2019,Jun
810,Contra Costa County,0.0,2019,Jul
811,Contra Costa County,0.0,2019,Aug
812,Contra Costa County,0.15,2019,Sep
813,Contra Costa County,0.0,2019,Oct
814,Contra Costa County,0.9,2019,Noc
815,Contra Costa County,4.07,2019,Dec
816,Contra Costa County,1.54,2020,Jan
817,Contra Costa County,0.0,2020,Feb
818,Contra Costa County,1.91,2020,Mar
819,Contra Costa County,1.18,2020,Apr
820,Contra Costa County,0.53,2020,May
821,Contra Costa County,0.0,2020,Jun
822,Contra Costa County,0.0,2020,Jul
823,Contra Costa County,0.09,2020,Aug
824,Contra Costa County,0.0,2020,Sep
825,Contra Costa County,0.0,2020,Oct
826,Del Norte County,4.73,2011,Jan
827,Del Norte County,7.06,2011,Feb
828,Del Norte County,20.31,2011,Mar
829,Del Norte County,8.06,2011,Apr
830,Del Norte County,4.9,2011,May
831,Del Norte County,1.6,2011,Jun
832,Del Norte County,0.52,2011,Jul
833,Del Norte County,0.07,2011,Aug
834,Del Norte County,0.29,2011,Sep
835,Del Norte County,4.78,2011,Oct
836,Del Norte County,8.9,2011,Noc
837,Del Norte County,6.13,2011,Dec
838,Del Norte County,15.85,2012,Jan
839,Del Norte County,4.84,2012,Feb
840,Del Norte County,23.65,2012,Mar
841,Del Norte County,8.86,2012,Apr
842,Del Norte County,1.87,2012,May
843,Del Norte County,3.03,2012,Jun
844,Del Norte County,0.82,2012,Jul
845,Del Norte County,0.16,2012,Aug
846,Del Norte County,0.02,2012,Sep
847,Del Norte County,6.97,2012,Oct
848,Del Norte County,15.52,2012,Noc
849,Del Norte County,21.03,2012,Dec
850,Del Norte County,5.16,2013,Jan
851,Del Norte County,3.62,2013,Feb
852,Del Norte County,5.82,2013,Mar
853,Del Norte County,4.01,2013,Apr
854,Del Norte County,3.38,2013,May
855,Del Norte County,1.33,2013,Jun
856,Del Norte County,0.02,2013,Jul
857,Del Norte County,0.54,2013,Aug
858,Del Norte County,5.87,2013,Sep
859,Del Norte County,0.11,2013,Oct
860,Del Norte County,3.34,2013,Noc
861,Del Norte County,1.8,2013,Dec
862,Del Norte County,3.11,2014,Jan
863,Del Norte County,11.58,2014,Feb
864,Del Norte County,13.72,2014,Mar
865,Del Norte County,2.91,2014,Apr
866,Del Norte County,2.14,2014,May
867,Del Norte County,0.95,2014,Jun
868,Del Norte County,0.12,2014,Jul
869,Del Norte County,0.15,2014,Aug
870,Del Norte County,3.74,2014,Sep
871,Del Norte County,8.17,2014,Oct
872,Del Norte County,6.68,2014,Noc
873,Del Norte County,13.89,2014,Dec
874,Del Norte County,3.49,2015,Jan
875,Del Norte County,11.17,2015,Feb
876,Del Norte County,5.65,2015,Mar
877,Del Norte County,4.36,2015,Apr
878,Del Norte County,0.68,2015,May
879,Del Norte County,0.45,2015,Jun
880,Del Norte County,0.64,2015,Jul
881,Del Norte County,0.86,2015,Aug
882,Del Norte County,1.05,2015,Sep
883,Del Norte County,2.04,2015,Oct
884,Del Norte County,8.15,2015,Noc
885,Del Norte County,30.81,2015,Dec
886,Del Norte County,19.64,2016,Jan
887,Del Norte County,5.76,2016,Feb
888,Del Norte County,13.98,2016,Mar
889,Del Norte County,4.37,2016,Apr
890,Del Norte County,1.34,2016,May
891,Del Norte County,0.61,2016,Jun
892,Del Norte County,0.71,2016,Jul
893,Del Norte County,0.0,2016,Aug
894,Del Norte County,0.06,2016,Sep
895,Del Norte County,22.7,2016,Oct
896,Del Norte County,11.84,2016,Noc
897,Del Norte County,16.58,2016,Dec
898,Del Norte County,19.87,2017,Jan
899,Del Norte County,22.11,2017,Feb
900,Del Norte County,13.67,2017,Mar
901,Del Norte County,11.46,2017,Apr
902,Del Norte County,2.31,2017,May
903,Del Norte County,1.64,2017,Jun
904,Del Norte County,0.0,2017,Jul
905,Del Norte County,0.1,2017,Aug
906,Del Norte County,1.42,2017,Sep
907,Del Norte County,2.75,2017,Oct
908,Del Norte County,13.35,2017,Noc
909,Del Norte County,3.88,2017,Dec
910,Del Norte County,13.33,2018,Jan
911,Del Norte County,2.9,2018,Feb
912,Del Norte County,13.42,2018,Mar
913,Del Norte County,7.41,2018,Apr
914,Del Norte County,0.72,2018,May
915,Del Norte County,1.34,2018,Jun
916,Del Norte County,0.01,2018,Jul
917,Del Norte County,0.0,2018,Aug
918,Del Norte County,0.24,2018,Sep
919,Del Norte County,1.85,2018,Oct
920,Del Norte County,5.15,2018,Noc
921,Del Norte County,8.09,2018,Dec
922,Del Norte County,13.57,2019,Jan
923,Del Norte County,21.02,2019,Feb
924,Del Norte County,4.78,2019,Mar
925,Del Norte County,10.27,2019,Apr
926,Del Norte County,4.92,2019,May
927,Del Norte County,0.01,2019,Jun
928,Del Norte County,0.02,2019,Jul
929,Del Norte County,0.93,2019,Aug
930,Del Norte County,4.1,2019,Sep
931,Del Norte County,2.81,2019,Oct
932,Del Norte County,2.89,2019,Noc
933,Del Norte County,14.33,2019,Dec
934,Del Norte County,18.37,2020,Jan
935,Del Norte County,1.86,2020,Feb
936,Del Norte County,3.96,2020,Mar
937,Del Norte County,2.9,2020,Apr
938,Del Norte County,7.3,2020,May
939,Del Norte County,0.98,2020,Jun
940,Del Norte County,0.0,2020,Jul
941,Del Norte County,0.03,2020,Aug
942,Del Norte County,0.75,2020,Sep
943,Del Norte County,0.46,2020,Oct
944,El Dorado County,2.39,2011,Jan
945,El Dorado County,7.41,2011,Feb
946,El Dorado County,16.7,2011,Mar
947,El Dorado County,2.63,2011,Apr
948,El Dorado County,3.73,2011,May
949,El Dorado County,2.82,2011,Jun
950,El Dorado County,0.05,2011,Jul
951,El Dorado County,0.01,2011,Aug
952,El Dorado County,0.41,2011,Sep
953,El Dorado County,3.7,2011,Oct
954,El Dorado County,1.72,2011,Noc
955,El Dorado County,0.1,2011,Dec
956,El Dorado County,6.61,2012,Jan
957,El Dorado County,2.56,2012,Feb
958,El Dorado County,11.83,2012,Mar
959,El Dorado County,5.92,2012,Apr
960,El Dorado County,0.4,2012,May
961,El Dorado County,0.78,2012,Jun
962,El Dorado County,0.27,2012,Jul
963,El Dorado County,0.11,2012,Aug
964,El Dorado County,0.17,2012,Sep
965,El Dorado County,2.51,2012,Oct
966,El Dorado County,7.89,2012,Noc
967,El Dorado County,13.83,2012,Dec
968,El Dorado County,1.44,2013,Jan
969,El Dorado County,0.8,2013,Feb
970,El Dorado County,3.2,2013,Mar
971,El Dorado County,1.85,2013,Apr
972,El Dorado County,1.99,2013,May
973,El Dorado County,1.21,2013,Jun
974,El Dorado County,0.07,2013,Jul
975,El Dorado County,0.15,2013,Aug
976,El Dorado County,1.72,2013,Sep
977,El Dorado County,0.77,2013,Oct
978,El Dorado County,1.61,2013,Noc
979,El Dorado County,1.25,2013,Dec
980,El Dorado County,2.44,2014,Jan
981,El Dorado County,11.43,2014,Feb
982,El Dorado County,6.15,2014,Mar
983,El Dorado County,2.63,2014,Apr
984,El Dorado County,1.16,2014,May
985,El Dorado County,0.02,2014,Jun
986,El Dorado County,0.35,2014,Jul
987,El Dorado County,0.32,2014,Aug
988,El Dorado County,1.53,2014,Sep
989,El Dorado County,1.09,2014,Oct
990,El Dorado County,3.81,2014,Noc
991,El Dorado County,8.98,2014,Dec
992,El Dorado County,0.12,2015,Jan
993,El Dorado County,6.96,2015,Feb
994,El Dorado County,0.87,2015,Mar
995,El Dorado County,3.41,2015,Apr
996,El Dorado County,1.96,2015,May
997,El Dorado County,0.85,2015,Jun
998,El Dorado County,0.43,2015,Jul
999,El Dorado County,0.05,2015,Aug
1000,El Dorado County,0.11,2015,Sep
1001,El Dorado County,2.07,2015,Oct
1002,El Dorado County,5.25,2015,Noc
1003,El Dorado County,10.41,2015,Dec
1004,El Dorado County,11.92,2016,Jan
1005,El Dorado County,2.18,2016,Feb
1006,El Dorado County,10.64,2016,Mar
1007,El Dorado County,3.9,2016,Apr
1008,El Dorado County,1.8,2016,May
1009,El Dorado County,0.03,2016,Jun
1010,El Dorado County,0.0,2016,Jul
1011,El Dorado County,0.05,2016,Aug
1012,El Dorado County,0.09,2016,Sep
1013,El Dorado County,10.29,2016,Oct
1014,El Dorado County,4.01,2016,Noc
1015,El Dorado County,8.23,2016,Dec
1016,El Dorado County,24.56,2017,Jan
1017,El Dorado County,20.83,2017,Feb
1018,El Dorado County,5.6,2017,Mar
1019,El Dorado County,7.45,2017,Apr
1020,El Dorado County,1.08,2017,May
1021,El Dorado County,0.56,2017,Jun
1022,El Dorado County,0.01,2017,Jul
1023,El Dorado County,0.2,2017,Aug
1024,El Dorado County,0.95,2017,Sep
1025,El Dorado County,0.78,2017,Oct
1026,El Dorado County,10.63,2017,Noc
1027,El Dorado County,0.87,2017,Dec
1028,El Dorado County,6.61,2018,Jan
1029,El Dorado County,1.31,2018,Feb
1030,El Dorado County,15.07,2018,Mar
1031,El Dorado County,4.76,2018,Apr
1032,El Dorado County,1.68,2018,May
1033,El Dorado County,0.02,2018,Jun
1034,El Dorado County,0.11,2018,Jul
1035,El Dorado County,0.02,2018,Aug
1036,El Dorado County,0.02,2018,Sep
1037,El Dorado County,0.91,2018,Oct
1038,El Dorado County,5.81,2018,Noc
1039,El Dorado County,3.97,2018,Dec
1040,El Dorado County,10.66,2019,Jan
1041,El Dorado County,19.5,2019,Feb
1042,El Dorado County,8.34,2019,Mar
1043,El Dorado County,2.81,2019,Apr
1044,El Dorado County,5.76,2019,May
1045,El Dorado County,0.18,2019,Jun
1046,El Dorado County,0.03,2019,Jul
1047,El Dorado County,0.01,2019,Aug
1048,El Dorado County,1.61,2019,Sep
1049,El Dorado County,0.1,2019,Oct
1050,El Dorado County,2.34,2019,Noc
1051,El Dorado County,9.18,2019,Dec
1052,El Dorado County,3.5,2020,Jan
1053,El Dorado County,0.11,2020,Feb
1054,El Dorado County,7.5,2020,Mar
1055,El Dorado County,3.9,2020,Apr
1056,El Dorado County,2.58,2020,May
1057,El Dorado County,0.26,2020,Jun
1058,El Dorado County,0.05,2020,Jul
1059,El Dorado County,0.06,2020,Aug
1060,El Dorado County,0.04,2020,Sep
1061,El Dorado County,0.03,2020,Oct
1062,Fresno County,2.07,2011,Jan
1063,Fresno County,3.13,2011,Feb
1064,Fresno County,6.43,2011,Mar
1065,Fresno County,0.78,2011,Apr
1066,Fresno County,1.35,2011,May
1067,Fresno County,0.87,2011,Jun
1068,Fresno County,0.27,2011,Jul
1069,Fresno County,0.07,2011,Aug
1070,Fresno County,0.15,2011,Sep
1071,Fresno County,1.28,2011,Oct
1072,Fresno County,1.2,2011,Noc
1073,Fresno County,0.02,2011,Dec
1074,Fresno County,2.39,2012,Jan
1075,Fresno County,0.77,2012,Feb
1076,Fresno County,3.21,2012,Mar
1077,Fresno County,2.63,2012,Apr
1078,Fresno County,0.07,2012,May
1079,Fresno County,0.09,2012,Jun
1080,Fresno County,0.01,2012,Jul
1081,Fresno County,0.24,2012,Aug
1082,Fresno County,0.01,2012,Sep
1083,Fresno County,0.53,2012,Oct
1084,Fresno County,1.8,2012,Noc
1085,Fresno County,4.59,2012,Dec
1086,Fresno County,1.07,2013,Jan
1087,Fresno County,0.76,2013,Feb
1088,Fresno County,0.86,2013,Mar
1089,Fresno County,0.42,2013,Apr
1090,Fresno County,0.34,2013,May
1091,Fresno County,0.03,2013,Jun
1092,Fresno County,0.21,2013,Jul
1093,Fresno County,0.18,2013,Aug
1094,Fresno County,0.16,2013,Sep
1095,Fresno County,0.38,2013,Oct
1096,Fresno County,0.37,2013,Noc
1097,Fresno County,0.51,2013,Dec
1098,Fresno County,0.58,2014,Jan
1099,Fresno County,2.62,2014,Feb
1100,Fresno County,1.76,2014,Mar
1101,Fresno County,1.51,2014,Apr
1102,Fresno County,0.3,2014,May
1103,Fresno County,0.01,2014,Jun
1104,Fresno County,0.26,2014,Jul
1105,Fresno County,0.19,2014,Aug
1106,Fresno County,0.32,2014,Sep
1107,Fresno County,0.12,2014,Oct
1108,Fresno County,1.29,2014,Noc
1109,Fresno County,3.48,2014,Dec
1110,Fresno County,0.19,2015,Jan
1111,Fresno County,1.89,2015,Feb
1112,Fresno County,0.28,2015,Mar
1113,Fresno County,1.01,2015,Apr
1114,Fresno County,1.02,2015,May
1115,Fresno County,0.18,2015,Jun
1116,Fresno County,0.56,2015,Jul
1117,Fresno County,0.02,2015,Aug
1118,Fresno County,0.16,2015,Sep
1119,Fresno County,1.16,2015,Oct
1120,Fresno County,2.55,2015,Noc
1121,Fresno County,3.21,2015,Dec
1122,Fresno County,5.47,2016,Jan
1123,Fresno County,1.2,2016,Feb
1124,Fresno County,3.34,2016,Mar
1125,Fresno County,1.94,2016,Apr
1126,Fresno County,0.64,2016,May
1127,Fresno County,0.25,2016,Jun
1128,Fresno County,0.0,2016,Jul
1129,Fresno County,0.02,2016,Aug
1130,Fresno County,0.07,2016,Sep
1131,Fresno County,1.78,2016,Oct
1132,Fresno County,1.4,2016,Noc
1133,Fresno County,3.49,2016,Dec
1134,Fresno County,12.17,2017,Jan
1135,Fresno County,7.34,2017,Feb
1136,Fresno County,1.67,2017,Mar
1137,Fresno County,3.01,2017,Apr
1138,Fresno County,0.51,2017,May
1139,Fresno County,0.09,2017,Jun
1140,Fresno County,0.01,2017,Jul
1141,Fresno County,0.23,2017,Aug
1142,Fresno County,0.45,2017,Sep
1143,Fresno County,0.15,2017,Oct
1144,Fresno County,1.43,2017,Noc
1145,Fresno County,0.1,2017,Dec
1146,Fresno County,2.1,2018,Jan
1147,Fresno County,0.49,2018,Feb
1148,Fresno County,7.01,2018,Mar
1149,Fresno County,1.71,2018,Apr
1150,Fresno County,0.26,2018,May
1151,Fresno County,0.0,2018,Jun
1152,Fresno County,0.25,2018,Jul
1153,Fresno County,0.0,2018,Aug
1154,Fresno County,0.02,2018,Sep
1155,Fresno County,0.49,2018,Oct
1156,Fresno County,3.28,2018,Noc
1157,Fresno County,1.26,2018,Dec
1158,Fresno County,4.01,2019,Jan
1159,Fresno County,7.15,2019,Feb
1160,Fresno County,3.95,2019,Mar
1161,Fresno County,0.63,2019,Apr
1162,Fresno County,3.52,2019,May
1163,Fresno County,0.08,2019,Jun
1164,Fresno County,0.07,2019,Jul
1165,Fresno County,0.0,2019,Aug
1166,Fresno County,0.01,2019,Sep
1167,Fresno County,0.0,2019,Oct
1168,Fresno County,2.01,2019,Noc
1169,Fresno County,3.69,2019,Dec
1170,Fresno County,0.7,2020,Jan
1171,Fresno County,0.23,2020,Feb
1172,Fresno County,3.39,2020,Mar
1173,Fresno County,2.76,2020,Apr
1174,Fresno County,0.53,2020,May
1175,Fresno County,0.04,2020,Jun
1176,Fresno County,0.0,2020,Jul
1177,Fresno County,0.02,2020,Aug
1178,Fresno County,0.0,2020,Sep
1179,Fresno County,0.0,2020,Oct
1180,Glenn County,1.7,2011,Jan
1181,Glenn County,3.95,2011,Feb
1182,Glenn County,7.96,2011,Mar
1183,Glenn County,0.41,2011,Apr
1184,Glenn County,1.84,2011,May
1185,Glenn County,1.96,2011,Jun
1186,Glenn County,0.0,2011,Jul
1187,Glenn County,0.0,2011,Aug
1188,Glenn County,0.06,2011,Sep
1189,Glenn County,2.09,2011,Oct
1190,Glenn County,2.44,2011,Noc
1191,Glenn County,0.14,2011,Dec
1192,Glenn County,4.64,2012,Jan
1193,Glenn County,1.6,2012,Feb
1194,Glenn County,5.27,2012,Mar
1195,Glenn County,2.05,2012,Apr
1196,Glenn County,0.06,2012,May
1197,Glenn County,0.09,2012,Jun
1198,Glenn County,0.0,2012,Jul
1199,Glenn County,0.01,2012,Aug
1200,Glenn County,0.0,2012,Sep
1201,Glenn County,0.82,2012,Oct
1202,Glenn County,6.3,2012,Noc
1203,Glenn County,8.09,2012,Dec
1204,Glenn County,1.69,2013,Jan
1205,Glenn County,0.46,2013,Feb
1206,Glenn County,1.33,2013,Mar
1207,Glenn County,1.06,2013,Apr
1208,Glenn County,0.31,2013,May
1209,Glenn County,0.4,2013,Jun
1210,Glenn County,0.01,2013,Jul
1211,Glenn County,0.0,2013,Aug
1212,Glenn County,1.23,2013,Sep
1213,Glenn County,0.02,2013,Oct
1214,Glenn County,0.87,2013,Noc
1215,Glenn County,0.21,2013,Dec
1216,Glenn County,0.22,2014,Jan
1217,Glenn County,5.93,2014,Feb
1218,Glenn County,5.3,2014,Mar
1219,Glenn County,1.36,2014,Apr
1220,Glenn County,0.25,2014,May
1221,Glenn County,0.0,2014,Jun
1222,Glenn County,0.0,2014,Jul
1223,Glenn County,0.24,2014,Aug
1224,Glenn County,1.12,2014,Sep
1225,Glenn County,0.49,2014,Oct
1226,Glenn County,3.04,2014,Noc
1227,Glenn County,13.73,2014,Dec
1228,Glenn County,0.11,2015,Jan
1229,Glenn County,3.84,2015,Feb
1230,Glenn County,0.21,2015,Mar
1231,Glenn County,1.7,2015,Apr
1232,Glenn County,0.25,2015,May
1233,Glenn County,0.07,2015,Jun
1234,Glenn County,0.18,2015,Jul
1235,Glenn County,0.02,2015,Aug
1236,Glenn County,0.23,2015,Sep
1237,Glenn County,0.11,2015,Oct
1238,Glenn County,1.54,2015,Noc
1239,Glenn County,4.1,2015,Dec
1240,Glenn County,8.9,2016,Jan
1241,Glenn County,0.7,2016,Feb
1242,Glenn County,7.06,2016,Mar
1243,Glenn County,0.88,2016,Apr
1244,Glenn County,1.19,2016,May
1245,Glenn County,0.45,2016,Jun
1246,Glenn County,0.0,2016,Jul
1247,Glenn County,0.0,2016,Aug
1248,Glenn County,0.0,2016,Sep
1249,Glenn County,2.94,2016,Oct
1250,Glenn County,3.0,2016,Noc
1251,Glenn County,4.49,2016,Dec
1252,Glenn County,10.5,2017,Jan
1253,Glenn County,9.55,2017,Feb
1254,Glenn County,2.52,2017,Mar
1255,Glenn County,2.67,2017,Apr
1256,Glenn County,0.09,2017,May
1257,Glenn County,0.17,2017,Jun
1258,Glenn County,0.0,2017,Jul
1259,Glenn County,0.0,2017,Aug
1260,Glenn County,0.07,2017,Sep
1261,Glenn County,0.34,2017,Oct
1262,Glenn County,2.62,2017,Noc
1263,Glenn County,0.03,2017,Dec
1264,Glenn County,3.64,2018,Jan
1265,Glenn County,0.08,2018,Feb
1266,Glenn County,3.4,2018,Mar
1267,Glenn County,3.33,2018,Apr
1268,Glenn County,0.27,2018,May
1269,Glenn County,0.01,2018,Jun
1270,Glenn County,0.0,2018,Jul
1271,Glenn County,0.0,2018,Aug
1272,Glenn County,0.03,2018,Sep
1273,Glenn County,1.06,2018,Oct
1274,Glenn County,4.45,2018,Noc
1275,Glenn County,2.68,2018,Dec
1276,Glenn County,7.86,2019,Jan
1277,Glenn County,14.32,2019,Feb
1278,Glenn County,6.48,2019,Mar
1279,Glenn County,0.49,2019,Apr
1280,Glenn County,2.79,2019,May
1281,Glenn County,0.0,2019,Jun
1282,Glenn County,0.0,2019,Jul
1283,Glenn County,0.07,2019,Aug
1284,Glenn County,0.38,2019,Sep
1285,Glenn County,0.02,2019,Oct
1286,Glenn County,1.01,2019,Noc
1287,Glenn County,5.7,2019,Dec
1288,Glenn County,1.72,2020,Jan
1289,Glenn County,0.0,2020,Feb
1290,Glenn County,1.07,2020,Mar
1291,Glenn County,0.62,2020,Apr
1292,Glenn County,1.57,2020,May
1293,Glenn County,0.12,2020,Jun
1294,Glenn County,0.0,2020,Jul
1295,Glenn County,0.14,2020,Aug
1296,Glenn County,0.0,2020,Sep
1297,Glenn County,0.01,2020,Oct
1298,Humboldt County,2.69,2011,Jan
1299,Humboldt County,6.49,2011,Feb
1300,Humboldt County,17.65,2011,Mar
1301,Humboldt County,5.47,2011,Apr
1302,Humboldt County,2.52,2011,May
1303,Humboldt County,1.76,2011,Jun
1304,Humboldt County,0.22,2011,Jul
1305,Humboldt County,0.06,2011,Aug
1306,Humboldt County,0.34,2011,Sep
1307,Humboldt County,5.47,2011,Oct
1308,Humboldt County,5.98,2011,Noc
1309,Humboldt County,2.52,2011,Dec
1310,Humboldt County,11.05,2012,Jan
1311,Humboldt County,4.37,2012,Feb
1312,Humboldt County,16.98,2012,Mar
1313,Humboldt County,5.81,2012,Apr
1314,Humboldt County,0.86,2012,May
1315,Humboldt County,1.75,2012,Jun
1316,Humboldt County,0.43,2012,Jul
1317,Humboldt County,0.05,2012,Aug
1318,Humboldt County,0.04,2012,Sep
1319,Humboldt County,3.84,2012,Oct
1320,Humboldt County,11.31,2012,Noc
1321,Humboldt County,18.01,2012,Dec
1322,Humboldt County,3.21,2013,Jan
1323,Humboldt County,1.89,2013,Feb
1324,Humboldt County,4.27,2013,Mar
1325,Humboldt County,2.86,2013,Apr
1326,Humboldt County,1.61,2013,May
1327,Humboldt County,0.86,2013,Jun
1328,Humboldt County,0.01,2013,Jul
1329,Humboldt County,0.36,2013,Aug
1330,Humboldt County,3.48,2013,Sep
1331,Humboldt County,0.05,2013,Oct
1332,Humboldt County,1.7,2013,Noc
1333,Humboldt County,1.0,2013,Dec
1334,Humboldt County,1.79,2014,Jan
1335,Humboldt County,9.16,2014,Feb
1336,Humboldt County,10.35,2014,Mar
1337,Humboldt County,1.93,2014,Apr
1338,Humboldt County,0.8,2014,May
1339,Humboldt County,0.38,2014,Jun
1340,Humboldt County,0.05,2014,Jul
1341,Humboldt County,0.01,2014,Aug
1342,Humboldt County,2.91,2014,Sep
1343,Humboldt County,7.58,2014,Oct
1344,Humboldt County,5.67,2014,Noc
1345,Humboldt County,13.96,2014,Dec
1346,Humboldt County,2.13,2015,Jan
1347,Humboldt County,10.79,2015,Feb
