,County,Temp,Year,Month
744,Contra Costa County,54.4,2014,Jan
745,Contra Costa County,53.2,2014,Feb
746,Contra Costa County,57.7,2014,Mar
747,Contra Costa County,60.2,2014,Apr
748,Contra Costa County,66.2,2014,May
749,Contra Costa County,70.1,2014,Jun
750,Contra Costa County,73.4,2014,Jul
751,Contra Costa County,71.3,2014,Aug
752,Contra Costa County,70.4,2014,Sep
753,Contra Costa County,67.4,2014,Oct
754,Contra Costa County,56.8,2014,Noc
755,Contra Costa County,51.7,2014,Dec
756,Contra Costa County,51.4,2015,Jan
757,Contra Costa County,56.7,2015,Feb
758,Contra Costa County,60.8,2015,Mar
759,Contra Costa County,59.7,2015,Apr
760,Contra Costa County,60.1,2015,May
761,Contra Costa County,71.3,2015,Jun
762,Contra Costa County,72.1,2015,Jul
763,Contra Costa County,72.3,2015,Aug
764,Contra Costa County,72.3,2015,Sep
765,Contra Costa County,68.3,2015,Oct
766,Contra Costa County,51.9,2015,Noc
767,Contra Costa County,47.0,2015,Dec
768,Contra Costa County,49.1,2016,Jan
769,Contra Costa County,56.3,2016,Feb
770,Contra Costa County,55.9,2016,Mar
771,Contra Costa County,60.5,2016,Apr
772,Contra Costa County,64.1,2016,May
773,Contra Costa County,71.4,2016,Jun
774,Contra Costa County,72.2,2016,Jul
775,Contra Costa County,70.7,2016,Aug
776,Contra Costa County,69.8,2016,Sep
777,Contra Costa County,62.0,2016,Oct
778,Contra Costa County,55.4,2016,Noc
779,Contra Costa County,46.8,2016,Dec
780,Contra Costa County,45.9,2017,Jan
781,Contra Costa County,51.6,2017,Feb
782,Contra Costa County,56.6,2017,Mar
783,Contra Costa County,57.9,2017,Apr
784,Contra Costa County,64.6,2017,May
785,Contra Costa County,70.7,2017,Jun
786,Contra Costa County,75.3,2017,Jul
787,Contra Costa County,73.7,2017,Aug
788,Contra Costa County,71.5,2017,Sep
789,Contra Costa County,65.2,2017,Oct
790,Contra Costa County,55.0,2017,Noc
791,Contra Costa County,50.4,2017,Dec
792,Contra Costa County,50.6,2018,Jan
793,Contra Costa County,52.9,2018,Feb
794,Contra Costa County,52.7,2018,Mar
795,Contra Costa County,57.9,2018,Apr
796,Contra Costa County,61.4,2018,May
797,Contra Costa County,69.6,2018,Jun
798,Contra Costa County,74.7,2018,Jul
799,Contra Costa County,71.2,2018,Aug
800,Contra Costa County,69.4,2018,Sep
801,Contra Costa County,65.1,2018,Oct
802,Contra Costa County,57.4,2018,Noc
803,Contra Costa County,49.1,2018,Dec
804,Contra Costa County,50.2,2019,Jan
805,Contra Costa County,46.1,2019,Feb
806,Contra Costa County,52.7,2019,Mar
807,Contra Costa County,60.9,2019,Apr
808,Contra Costa County,59.4,2019,May
809,Contra Costa County,70.8,2019,Jun
810,Contra Costa County,71.7,2019,Jul
811,Contra Costa County,73.8,2019,Aug
812,Contra Costa County,69.8,2019,Sep
813,Contra Costa County,63.9,2019,Oct
814,Contra Costa County,57.4,2019,Noc
815,Contra Costa County,49.4,2019,Dec
816,Contra Costa County,48.7,2020,Jan
817,Contra Costa County,55.2,2020,Feb
818,Contra Costa County,52.3,2020,Mar
819,Contra Costa County,59.0,2020,Apr
820,Contra Costa County,66.3,2020,May
821,Contra Costa County,70.5,2020,Jun
822,Contra Costa County,72.0,2020,Jul
823,Contra Costa County,76.2,2020,Aug
824,Contra Costa County,74.2,2020,Sep
825,Contra Costa County,70.7,2020,Oct
826,Del Norte County,43.6,2011,Jan
827,Del Norte County,41.0,2011,Feb
828,Del Norte County,43.3,2011,Mar
829,Del Norte County,44.9,2011,Apr
830,Del Norte County,50.2,2011,May
831,Del Norte County,58.2,2011,Jun
832,Del Norte County,64.7,2011,Jul
833,Del Norte County,66.8,2011,Aug
834,Del Norte County,64.2,2011,Sep
835,Del Norte County,54.7,2011,Oct
836,Del Norte County,43.9,2011,Noc
837,Del Norte County,39.8,2011,Dec
838,Del Norte County,42.3,2012,Jan
839,Del Norte County,41.3,2012,Feb
840,Del Norte County,41.1,2012,Mar
841,Del Norte County,47.7,2012,Apr
842,Del Norte County,53.5,2012,May
843,Del Norte County,56.6,2012,Jun
844,Del Norte County,64.7,2012,Jul
845,Del Norte County,68.0,2012,Aug
846,Del Norte County,65.4,2012,Sep
847,Del Norte County,54.7,2012,Oct
848,Del Norte County,47.2,2012,Noc
849,Del Norte County,38.7,2012,Dec
850,Del Norte County,40.7,2013,Jan
851,Del Norte County,42.2,2013,Feb
852,Del Norte County,46.8,2013,Mar
853,Del Norte County,50.9,2013,Apr
854,Del Norte County,55.0,2013,May
855,Del Norte County,61.8,2013,Jun
856,Del Norte County,70.7,2013,Jul
857,Del Norte County,65.4,2013,Aug
858,Del Norte County,60.0,2013,Sep
859,Del Norte County,53.2,2013,Oct
860,Del Norte County,47.0,2013,Noc
861,Del Norte County,40.7,2013,Dec
862,Del Norte County,45.8,2014,Jan
863,Del Norte County,44.2,2014,Feb
864,Del Norte County,47.2,2014,Mar
865,Del Norte County,50.8,2014,Apr
866,Del Norte County,56.1,2014,May
867,Del Norte County,61.1,2014,Jun
868,Del Norte County,70.1,2014,Jul
869,Del Norte County,68.8,2014,Aug
870,Del Norte County,65.1,2014,Sep
871,Del Norte County,57.0,2014,Oct
872,Del Norte County,48.5,2014,Noc
873,Del Norte County,44.4,2014,Dec
874,Del Norte County,47.7,2015,Jan
875,Del Norte County,48.4,2015,Feb
876,Del Norte County,50.6,2015,Mar
877,Del Norte County,49.3,2015,Apr
878,Del Norte County,55.6,2015,May
879,Del Norte County,67.1,2015,Jun
880,Del Norte County,68.2,2015,Jul
881,Del Norte County,65.7,2015,Aug
882,Del Norte County,61.4,2015,Sep
883,Del Norte County,58.8,2015,Oct
884,Del Norte County,43.7,2015,Noc
885,Del Norte County,39.9,2015,Dec
886,Del Norte County,40.9,2016,Jan
887,Del Norte County,46.1,2016,Feb
888,Del Norte County,45.4,2016,Mar
889,Del Norte County,52.4,2016,Apr
890,Del Norte County,56.8,2016,May
891,Del Norte County,61.8,2016,Jun
892,Del Norte County,65.2,2016,Jul
893,Del Norte County,68.7,2016,Aug
894,Del Norte County,61.8,2016,Sep
895,Del Norte County,50.4,2016,Oct
896,Del Norte County,47.2,2016,Noc
897,Del Norte County,37.7,2016,Dec
898,Del Norte County,37.7,2017,Jan
899,Del Norte County,40.7,2017,Feb
900,Del Norte County,45.1,2017,Mar
901,Del Norte County,45.6,2017,Apr
902,Del Norte County,55.7,2017,May
903,Del Norte County,60.7,2017,Jun
904,Del Norte County,68.2,2017,Jul
905,Del Norte County,70.8,2017,Aug
906,Del Norte County,62.3,2017,Sep
907,Del Norte County,54.4,2017,Oct
908,Del Norte County,44.5,2017,Noc
909,Del Norte County,43.6,2017,Dec
910,Del Norte County,43.9,2018,Jan
911,Del Norte County,41.6,2018,Feb
912,Del Norte County,43.8,2018,Mar
913,Del Norte County,48.2,2018,Apr
914,Del Norte County,56.0,2018,May
915,Del Norte County,60.4,2018,Jun
916,Del Norte County,69.2,2018,Jul
917,Del Norte County,66.2,2018,Aug
918,Del Norte County,61.2,2018,Sep
919,Del Norte County,55.7,2018,Oct
920,Del Norte County,48.4,2018,Noc
921,Del Norte County,40.7,2018,Dec
922,Del Norte County,44.2,2019,Jan
923,Del Norte County,35.3,2019,Feb
924,Del Norte County,44.6,2019,Mar
925,Del Norte County,51.0,2019,Apr
926,Del Norte County,54.9,2019,May
927,Del Norte County,62.6,2019,Jun
928,Del Norte County,64.4,2019,Jul
929,Del Norte County,67.3,2019,Aug
930,Del Norte County,58.5,2019,Sep
931,Del Norte County,51.5,2019,Oct
932,Del Norte County,49.5,2019,Noc
933,Del Norte County,41.8,2019,Dec
934,Del Norte County,40.9,2020,Jan
935,Del Norte County,43.7,2020,Feb
936,Del Norte County,43.1,2020,Mar
937,Del Norte County,51.2,2020,Apr
938,Del Norte County,54.0,2020,May
939,Del Norte County,59.8,2020,Jun
940,Del Norte County,66.9,2020,Jul
941,Del Norte County,68.6,2020,Aug
942,Del Norte County,65.0,2020,Sep
943,Del Norte County,58.9,2020,Oct
944,El Dorado County,42.8,2011,Jan
945,El Dorado County,38.8,2011,Feb
946,El Dorado County,41.7,2011,Mar
947,El Dorado County,46.4,2011,Apr
948,El Dorado County,50.6,2011,May
949,El Dorado County,59.4,2011,Jun
950,El Dorado County,68.0,2011,Jul
951,El Dorado County,69.5,2011,Aug
952,El Dorado County,68.2,2011,Sep
953,El Dorado County,56.3,2011,Oct
954,El Dorado County,45.1,2011,Noc
955,El Dorado County,41.5,2011,Dec
956,El Dorado County,44.2,2012,Jan
957,El Dorado County,42.2,2012,Feb
958,El Dorado County,42.5,2012,Mar
959,El Dorado County,49.5,2012,Apr
960,El Dorado County,57.6,2012,May
961,El Dorado County,63.2,2012,Jun
962,El Dorado County,70.6,2012,Jul
963,El Dorado County,73.9,2012,Aug
964,El Dorado County,69.3,2012,Sep
965,El Dorado County,57.5,2012,Oct
966,El Dorado County,48.2,2012,Noc
967,El Dorado County,37.7,2012,Dec
968,El Dorado County,39.4,2013,Jan
969,El Dorado County,41.3,2013,Feb
970,El Dorado County,48.3,2013,Mar
971,El Dorado County,52.6,2013,Apr
972,El Dorado County,57.6,2013,May
973,El Dorado County,66.6,2013,Jun
974,El Dorado County,73.9,2013,Jul
975,El Dorado County,69.8,2013,Aug
976,El Dorado County,64.0,2013,Sep
977,El Dorado County,55.1,2013,Oct
978,El Dorado County,49.0,2013,Noc
979,El Dorado County,41.8,2013,Dec
980,El Dorado County,48.1,2014,Jan
981,El Dorado County,44.5,2014,Feb
982,El Dorado County,47.5,2014,Mar
983,El Dorado County,51.8,2014,Apr
984,El Dorado County,58.4,2014,May
985,El Dorado County,66.6,2014,Jun
986,El Dorado County,74.5,2014,Jul
987,El Dorado County,70.5,2014,Aug
988,El Dorado County,66.9,2014,Sep
989,El Dorado County,59.9,2014,Oct
990,El Dorado County,49.0,2014,Noc
991,El Dorado County,42.3,2014,Dec
992,El Dorado County,47.2,2015,Jan
993,El Dorado County,49.4,2015,Feb
994,El Dorado County,51.9,2015,Mar
995,El Dorado County,50.8,2015,Apr
996,El Dorado County,55.7,2015,May
997,El Dorado County,69.7,2015,Jun
998,El Dorado County,70.5,2015,Jul
999,El Dorado County,71.3,2015,Aug
1000,El Dorado County,67.8,2015,Sep
1001,El Dorado County,61.0,2015,Oct
1002,El Dorado County,42.5,2015,Noc
1003,El Dorado County,38.2,2015,Dec
1004,El Dorado County,40.6,2016,Jan
1005,El Dorado County,48.0,2016,Feb
1006,El Dorado County,46.2,2016,Mar
1007,El Dorado County,52.1,2016,Apr
1008,El Dorado County,56.6,2016,May
1009,El Dorado County,67.6,2016,Jun
1010,El Dorado County,71.8,2016,Jul
1011,El Dorado County,72.2,2016,Aug
1012,El Dorado County,65.5,2016,Sep
1013,El Dorado County,54.3,2016,Oct
1014,El Dorado County,47.9,2016,Noc
1015,El Dorado County,40.1,2016,Dec
1016,El Dorado County,38.1,2017,Jan
1017,El Dorado County,41.2,2017,Feb
1018,El Dorado County,47.2,2017,Mar
1019,El Dorado County,48.1,2017,Apr
1020,El Dorado County,58.2,2017,May
1021,El Dorado County,66.9,2017,Jun
1022,El Dorado County,74.5,2017,Jul
1023,El Dorado County,74.1,2017,Aug
1024,El Dorado County,64.8,2017,Sep
1025,El Dorado County,57.5,2017,Oct
1026,El Dorado County,47.9,2017,Noc
1027,El Dorado County,45.4,2017,Dec
1028,El Dorado County,45.3,2018,Jan
1029,El Dorado County,41.5,2018,Feb
1030,El Dorado County,42.2,2018,Mar
1031,El Dorado County,50.0,2018,Apr
1032,El Dorado County,57.2,2018,May
1033,El Dorado County,66.5,2018,Jun
1034,El Dorado County,75.8,2018,Jul
1035,El Dorado County,71.7,2018,Aug
1036,El Dorado County,66.8,2018,Sep
1037,El Dorado County,57.2,2018,Oct
1038,El Dorado County,49.6,2018,Noc
1039,El Dorado County,41.1,2018,Dec
1040,El Dorado County,43.3,2019,Jan
1041,El Dorado County,34.5,2019,Feb
1042,El Dorado County,42.4,2019,Mar
1043,El Dorado County,52.2,2019,Apr
1044,El Dorado County,52.7,2019,May
1045,El Dorado County,66.1,2019,Jun
1046,El Dorado County,70.6,2019,Jul
1047,El Dorado County,72.1,2019,Aug
1048,El Dorado County,63.0,2019,Sep
1049,El Dorado County,54.8,2019,Oct
1050,El Dorado County,50.0,2019,Noc
1051,El Dorado County,41.2,2019,Dec
1052,El Dorado County,41.8,2020,Jan
1053,El Dorado County,46.1,2020,Feb
1054,El Dorado County,42.1,2020,Mar
1055,El Dorado County,51.0,2020,Apr
1056,El Dorado County,58.0,2020,May
1057,El Dorado County,65.0,2020,Jun
1058,El Dorado County,72.5,2020,Jul
1059,El Dorado County,74.8,2020,Aug
1060,El Dorado County,70.7,2020,Sep
1061,El Dorado County,63.8,2020,Oct
1062,Fresno County,41.2,2011,Jan
1063,Fresno County,40.5,2011,Feb
1064,Fresno County,45.1,2011,Mar
1065,Fresno County,50.0,2011,Apr
1066,Fresno County,54.2,2011,May
1067,Fresno County,63.8,2011,Jun
1068,Fresno County,71.5,2011,Jul
1069,Fresno County,72.2,2011,Aug
1070,Fresno County,69.7,2011,Sep
1071,Fresno County,58.5,2011,Oct
1072,Fresno County,45.4,2011,Noc
1073,Fresno County,39.4,2011,Dec
1074,Fresno County,43.6,2012,Jan
1075,Fresno County,43.4,2012,Feb
1076,Fresno County,46.2,2012,Mar
1077,Fresno County,52.3,2012,Apr
1078,Fresno County,60.9,2012,May
1079,Fresno County,66.7,2012,Jun
1080,Fresno County,72.4,2012,Jul
1081,Fresno County,75.9,2012,Aug
1082,Fresno County,70.9,2012,Sep
1083,Fresno County,58.7,2012,Oct
1084,Fresno County,49.5,2012,Noc
1085,Fresno County,40.1,2012,Dec
1086,Fresno County,39.4,2013,Jan
1087,Fresno County,42.0,2013,Feb
1088,Fresno County,51.0,2013,Mar
1089,Fresno County,55.8,2013,Apr
1090,Fresno County,60.8,2013,May
1091,Fresno County,70.1,2013,Jun
1092,Fresno County,76.4,2013,Jul
1093,Fresno County,71.8,2013,Aug
1094,Fresno County,66.6,2013,Sep
1095,Fresno County,56.1,2013,Oct
1096,Fresno County,49.8,2013,Noc
1097,Fresno County,41.2,2013,Dec
1098,Fresno County,47.6,2014,Jan
1099,Fresno County,47.0,2014,Feb
1100,Fresno County,51.1,2014,Mar
1101,Fresno County,55.1,2014,Apr
1102,Fresno County,62.0,2014,May
1103,Fresno County,70.0,2014,Jun
1104,Fresno County,76.1,2014,Jul
1105,Fresno County,72.9,2014,Aug
1106,Fresno County,69.8,2014,Sep
1107,Fresno County,62.1,2014,Oct
1108,Fresno County,50.3,2014,Noc
1109,Fresno County,44.2,2014,Dec
1110,Fresno County,44.2,2015,Jan
1111,Fresno County,49.9,2015,Feb
1112,Fresno County,54.4,2015,Mar
1113,Fresno County,53.8,2015,Apr
1114,Fresno County,57.6,2015,May
1115,Fresno County,71.8,2015,Jun
1116,Fresno County,72.5,2015,Jul
1117,Fresno County,73.2,2015,Aug
1118,Fresno County,69.3,2015,Sep
1119,Fresno County,61.8,2015,Oct
1120,Fresno County,44.3,2015,Noc
1121,Fresno County,38.7,2015,Dec
1122,Fresno County,41.9,2016,Jan
1123,Fresno County,48.2,2016,Feb
1124,Fresno County,49.1,2016,Mar
1125,Fresno County,54.6,2016,Apr
1126,Fresno County,59.5,2016,May
1127,Fresno County,71.2,2016,Jun
1128,Fresno County,74.6,2016,Jul
1129,Fresno County,73.5,2016,Aug
1130,Fresno County,66.7,2016,Sep
1131,Fresno County,57.3,2016,Oct
1132,Fresno County,50.3,2016,Noc
1133,Fresno County,40.8,2016,Dec
1134,Fresno County,39.7,2017,Jan
1135,Fresno County,44.3,2017,Feb
1136,Fresno County,49.2,2017,Mar
1137,Fresno County,51.9,2017,Apr
1138,Fresno County,60.2,2017,May
1139,Fresno County,70.0,2017,Jun
1140,Fresno County,76.6,2017,Jul
1141,Fresno County,75.6,2017,Aug
1142,Fresno County,67.2,2017,Sep
1143,Fresno County,58.3,2017,Oct
1144,Fresno County,50.9,2017,Noc
1145,Fresno County,44.2,2017,Dec
1146,Fresno County,45.9,2018,Jan
1147,Fresno County,43.8,2018,Feb
1148,Fresno County,45.5,2018,Mar
1149,Fresno County,54.0,2018,Apr
1150,Fresno County,59.6,2018,May
1151,Fresno County,68.8,2018,Jun
1152,Fresno County,77.6,2018,Jul
1153,Fresno County,73.4,2018,Aug
1154,Fresno County,68.6,2018,Sep
1155,Fresno County,58.1,2018,Oct
1156,Fresno County,50.7,2018,Noc
1157,Fresno County,42.3,2018,Dec
1158,Fresno County,43.7,2019,Jan
1159,Fresno County,38.3,2019,Feb
1160,Fresno County,45.8,2019,Mar
1161,Fresno County,55.6,2019,Apr
1162,Fresno County,54.8,2019,May
1163,Fresno County,69.1,2019,Jun
1164,Fresno County,73.3,2019,Jul
1165,Fresno County,74.1,2019,Aug
1166,Fresno County,66.5,2019,Sep
1167,Fresno County,56.1,2019,Oct
1168,Fresno County,50.6,2019,Noc
1169,Fresno County,42.5,2019,Dec
1170,Fresno County,41.8,2020,Jan
1171,Fresno County,46.6,2020,Feb
1172,Fresno County,44.9,2020,Mar
1173,Fresno County,53.2,2020,Apr
1174,Fresno County,61.8,2020,May
1175,Fresno County,68.0,2020,Jun
1176,Fresno County,74.2,2020,Jul
1177,Fresno County,76.2,2020,Aug
1178,Fresno County,70.8,2020,Sep
1179,Fresno County,63.5,2020,Oct
1180,Glenn County,50.8,2010,Noc
1181,Glenn County,46.4,2010,Dec
1182,Glenn County,46.1,2011,Jan
1183,Glenn County,46.4,2011,Feb
1184,Glenn County,48.4,2011,Mar
1185,Glenn County,54.2,2011,Apr
1186,Glenn County,58.2,2011,May
1187,Glenn County,68.2,2011,Jun
1188,Glenn County,75.4,2011,Jul
1189,Glenn County,75.6,2011,Aug
1190,Glenn County,75.3,2011,Sep
1191,Glenn County,62.1,2011,Oct
1192,Glenn County,49.0,2011,Noc
1193,Glenn County,46.2,2011,Dec
1194,Glenn County,46.8,2012,Jan
1195,Glenn County,48.7,2012,Feb
1196,Glenn County,48.9,2012,Mar
1197,Glenn County,56.0,2012,Apr
1198,Glenn County,65.3,2012,May
1199,Glenn County,70.2,2012,Jun
1200,Glenn County,75.7,2012,Jul
1201,Glenn County,78.5,2012,Aug
1202,Glenn County,73.9,2012,Sep
1203,Glenn County,63.1,2012,Oct
1204,Glenn County,53.2,2012,Noc
1205,Glenn County,44.6,2012,Dec
1206,Glenn County,44.6,2013,Jan
1207,Glenn County,48.0,2013,Feb
1208,Glenn County,54.3,2013,Mar
1209,Glenn County,60.5,2013,Apr
1210,Glenn County,65.8,2013,May
1211,Glenn County,73.7,2013,Jun
1212,Glenn County,79.2,2013,Jul
1213,Glenn County,74.9,2013,Aug
1214,Glenn County,69.8,2013,Sep
1215,Glenn County,61.2,2013,Oct
1216,Glenn County,54.4,2013,Noc
1217,Glenn County,45.5,2013,Dec
1218,Glenn County,52.7,2014,Jan
1219,Glenn County,50.2,2014,Feb
1220,Glenn County,54.6,2014,Mar
1221,Glenn County,59.1,2014,Apr
1222,Glenn County,67.1,2014,May
1223,Glenn County,74.7,2014,Jun
1224,Glenn County,80.0,2014,Jul
1225,Glenn County,76.7,2014,Aug
1226,Glenn County,73.2,2014,Sep
1227,Glenn County,65.1,2014,Oct
1228,Glenn County,53.0,2014,Noc
1229,Glenn County,49.2,2014,Dec
1230,Glenn County,50.5,2015,Jan
1231,Glenn County,54.5,2015,Feb
1232,Glenn County,58.2,2015,Mar
1233,Glenn County,58.9,2015,Apr
1234,Glenn County,63.8,2015,May
1235,Glenn County,77.2,2015,Jun
1236,Glenn County,78.2,2015,Jul
1237,Glenn County,76.0,2015,Aug
1238,Glenn County,72.5,2015,Sep
1239,Glenn County,67.3,2015,Oct
1240,Glenn County,49.7,2015,Noc
1241,Glenn County,44.1,2015,Dec
1242,Glenn County,46.3,2016,Jan
1243,Glenn County,53.3,2016,Feb
1244,Glenn County,52.5,2016,Mar
1245,Glenn County,59.8,2016,Apr
1246,Glenn County,65.4,2016,May
1247,Glenn County,73.8,2016,Jun
1248,Glenn County,77.3,2016,Jul
1249,Glenn County,76.9,2016,Aug
1250,Glenn County,72.2,2016,Sep
1251,Glenn County,59.7,2016,Oct
1252,Glenn County,52.2,2016,Noc
1253,Glenn County,43.6,2016,Dec
1254,Glenn County,43.5,2017,Jan
1255,Glenn County,48.1,2017,Feb
1256,Glenn County,52.8,2017,Mar
1257,Glenn County,54.6,2017,Apr
1258,Glenn County,66.7,2017,May
1259,Glenn County,74.5,2017,Jun
1260,Glenn County,80.1,2017,Jul
1261,Glenn County,80.3,2017,Aug
1262,Glenn County,73.0,2017,Sep
1263,Glenn County,63.4,2017,Oct
1264,Glenn County,51.4,2017,Noc
1265,Glenn County,48.1,2017,Dec
1266,Glenn County,48.0,2018,Jan
1267,Glenn County,49.2,2018,Feb
1268,Glenn County,49.0,2018,Mar
1269,Glenn County,56.7,2018,Apr
1270,Glenn County,65.7,2018,May
1271,Glenn County,73.4,2018,Jun
1272,Glenn County,80.9,2018,Jul
1273,Glenn County,74.9,2018,Aug
1274,Glenn County,70.9,2018,Sep
1275,Glenn County,63.5,2018,Oct
1276,Glenn County,53.7,2018,Noc
1277,Glenn County,45.8,2018,Dec
1278,Glenn County,47.6,2019,Jan
1279,Glenn County,42.8,2019,Feb
1280,Glenn County,49.6,2019,Mar
1281,Glenn County,60.4,2019,Apr
1282,Glenn County,61.4,2019,May
1283,Glenn County,74.8,2019,Jun
1284,Glenn County,77.1,2019,Jul
1285,Glenn County,78.3,2019,Aug
1286,Glenn County,70.0,2019,Sep
1287,Glenn County,61.3,2019,Oct
1288,Glenn County,55.7,2019,Noc
1289,Glenn County,46.6,2019,Dec
1290,Glenn County,46.3,2020,Jan
1291,Glenn County,52.4,2020,Feb
1292,Glenn County,50.8,2020,Mar
1293,Glenn County,59.9,2020,Apr
1294,Glenn County,66.2,2020,May
1295,Glenn County,73.7,2020,Jun
1296,Glenn County,79.2,2020,Jul
1297,Glenn County,79.9,2020,Aug
1298,Glenn County,75.4,2020,Sep
1299,Glenn County,69.0,2020,Oct
1300,Humboldt County,45.4,2011,Jan
1301,Humboldt County,42.3,2011,Feb
1302,Humboldt County,45.9,2011,Mar
1303,Humboldt County,47.5,2011,Apr
1304,Humboldt County,52.6,2011,May
1305,Humboldt County,59.9,2011,Jun
1306,Humboldt County,65.8,2011,Jul
1307,Humboldt County,66.7,2011,Aug
1308,Humboldt County,65.6,2011,Sep
1309,Humboldt County,57.2,2011,Oct
1310,Humboldt County,46.3,2011,Noc
1311,Humboldt County,41.0,2011,Dec
1312,Humboldt County,43.4,2012,Jan
1313,Humboldt County,44.6,2012,Feb
1314,Humboldt County,44.7,2012,Mar
1315,Humboldt County,50.6,2012,Apr
1316,Humboldt County,55.2,2012,May
1317,Humboldt County,59.3,2012,Jun
1318,Humboldt County,65.7,2012,Jul
1319,Humboldt County,69.4,2012,Aug
1320,Humboldt County,66.3,2012,Sep
1321,Humboldt County,57.9,2012,Oct
1322,Humboldt County,50.0,2012,Noc
1323,Humboldt County,41.6,2012,Dec
1324,Humboldt County,41.2,2013,Jan
1325,Humboldt County,43.4,2013,Feb
1326,Humboldt County,48.4,2013,Mar
1327,Humboldt County,52.2,2013,Apr
1328,Humboldt County,57.2,2013,May
1329,Humboldt County,63.0,2013,Jun
1330,Humboldt County,69.4,2013,Jul
1331,Humboldt County,68.0,2013,Aug
1332,Humboldt County,64.3,2013,Sep
1333,Humboldt County,54.1,2013,Oct
1334,Humboldt County,48.4,2013,Noc
1335,Humboldt County,40.2,2013,Dec
1336,Humboldt County,45.7,2014,Jan
1337,Humboldt County,46.6,2014,Feb
1338,Humboldt County,50.1,2014,Mar
1339,Humboldt County,53.0,2014,Apr
1340,Humboldt County,58.6,2014,May
1341,Humboldt County,62.8,2014,Jun
1342,Humboldt County,70.0,2014,Jul
1343,Humboldt County,68.8,2014,Aug
