County,Date,PCP
Alpine County,201206,0.6
Alpine County,201207,0.27
Alpine County,201208,0.64
Alpine County,201209,0.33
Alpine County,201210,1.27
Alpine County,201211,5.46
Alpine County,201212,12.74
Alpine County,201301,1.22
Alpine County,201302,0.37
Alpine County,201303,2.56
Alpine County,201304,1.63
Alpine County,201305,2.19
Alpine County,201306,0.38
Alpine County,201307,0.33
Alpine County,201308,0.46
Alpine County,201309,0.89
Alpine County,201310,1.01
Alpine County,201311,0.91
Alpine County,201312,1.6
Alpine County,201401,2.98
Alpine County,201402,8.22
Alpine County,201403,3.45
Alpine County,201404,1.54
Alpine County,201405,1.47
Alpine County,201406,0.1
Alpine County,201407,1.42
Alpine County,201408,1.15
Alpine County,201409,1.52
Alpine County,201410,0.76
Alpine County,201411,2.33
Alpine County,201412,4.44
Alpine County,201501,0.22
Alpine County,201502,5.53
Alpine County,201503,0.62
Alpine County,201504,2.52
Alpine County,201505,2.99
Alpine County,201506,1
Alpine County,201507,1.81
Alpine County,201508,0.23
Alpine County,201509,0.39
Alpine County,201510,2.4
Alpine County,201511,4.68
Alpine County,201512,7.97
Alpine County,201601,8.29
Alpine County,201602,1.82
Alpine County,201603,6.74
Alpine County,201604,3.1
Alpine County,201605,1.67
Alpine County,201606,0.05
Alpine County,201607,0.01
Alpine County,201608,0.12
Alpine County,201609,0.32
Alpine County,201610,8.87
Alpine County,201611,1.93
Alpine County,201612,6.71
Alpine County,201701,22.13
Alpine County,201702,15.58
Alpine County,201703,4.79
Alpine County,201704,6.95
Alpine County,201705,1.44
Alpine County,201706,0.7
Alpine County,201707,0.04
Alpine County,201708,1.34
Alpine County,201709,2.39
Alpine County,201710,0.57
Alpine County,201711,7.7
Alpine County,201712,0.61
Alpine County,201801,3.65
Alpine County,201802,1.56
Alpine County,201803,12.57
Alpine County,201804,3.18
Alpine County,201805,1.68
Alpine County,201806,0.02
Alpine County,201807,0.7
Alpine County,201808,0.11
Alpine County,201809,0.1
Alpine County,201810,0.76
Alpine County,201811,5.16
Alpine County,201812,2.71
Alpine County,201901,8.17
Alpine County,201902,15.25
Alpine County,201903,6.43
Alpine County,201904,1.74
Alpine County,201905,3.12
Alpine County,201906,0.55
Alpine County,201907,0.55
Alpine County,201908,0.03
Alpine County,201909,0.87
Alpine County,201910,0.08
Alpine County,201911,2.61
Alpine County,201912,7.81
Alpine County,202001,1.86
Alpine County,202002,0.25
Alpine County,202003,5.25
Alpine County,202004,3.11
Alpine County,202005,1.43
Alpine County,202006,0.67
Alpine County,202007,0.54
Alpine County,202008,0.6
Alpine County,202009,0.22
Alpine County,202010,0.05
Amador County,201101,2.89
Amador County,201102,6.73
Amador County,201103,11.73
Amador County,201104,1.72
Amador County,201105,2.85
Amador County,201106,2.12
Amador County,201107,0.07
Amador County,201108,0.01
Amador County,201109,0.39
Amador County,201110,3.09
Amador County,201111,1.42
Amador County,201112,0.11
Amador County,201201,4.88
Amador County,201202,1.92
Amador County,201203,8.89
Amador County,201204,5.21
Amador County,201205,0.24
Amador County,201206,0.56
Amador County,201207,0.16
Amador County,201208,0.05
Amador County,201209,0.16
Amador County,201210,1.55
Amador County,201211,6.45
Amador County,201212,10.53
Amador County,201301,1.34
Amador County,201302,0.71
Amador County,201303,2.89
Amador County,201304,1.56
Amador County,201305,1
Amador County,201306,0.74
Amador County,201307,0.02
Amador County,201308,0.02
Amador County,201309,1.18
Amador County,201310,0.28
Amador County,201311,1.7
Amador County,201312,0.81
Amador County,201401,1.45
Amador County,201402,8.87
Amador County,201403,4.66
Amador County,201404,2.6
Amador County,201405,0.65
Amador County,201406,0.03
Amador County,201407,0.13
Amador County,201408,0.07
Amador County,201409,0.93
Amador County,201410,0.72
Amador County,201411,3.2
Amador County,201412,7.98
Amador County,201501,0.14
Amador County,201502,5.36
Amador County,201503,0.83
Amador County,201504,3.09
Amador County,201505,1.39
Amador County,201506,0.27
Amador County,201507,0.18
Amador County,201508,0.02
Amador County,201509,0.07
Amador County,201510,1.89
Amador County,201511,5.26
Amador County,201512,8.16
Amador County,201601,9.96
Amador County,201602,1.61
Amador County,201603,7.88
Amador County,201604,3.38
Amador County,201605,0.87
Amador County,201606,0.01
Amador County,201607,0
Amador County,201608,0.02
Amador County,201609,0.05
Amador County,201610,7.44
Amador County,201611,3.49
Amador County,201612,6.3
Amador County,201701,18.68
Amador County,201702,16.23
Amador County,201703,4.71
Amador County,201704,5.82
Amador County,201705,0.74
Amador County,201706,0.69
Amador County,201707,0
Amador County,201708,0.14
Amador County,201709,0.41
Amador County,201710,0.53
Amador County,201711,7.35
Amador County,201712,0.64
Amador County,201801,5.62
Amador County,201802,1
Amador County,201803,12.02
Amador County,201804,4.16
Amador County,201805,0.87
Amador County,201806,0.01
Amador County,201807,0.04
Amador County,201808,0.02
Amador County,201809,0.01
Amador County,201810,0.6
Amador County,201811,6.51
Amador County,201812,3.18
Amador County,201901,8.17
Amador County,201902,14.48
Amador County,201903,7.18
Amador County,201904,2.14
Amador County,201905,5.69
Amador County,201906,0.08
Amador County,201907,0.03
Amador County,201908,0
Amador County,201909,1.13
Amador County,201910,0.03
Amador County,201911,2.08
Amador County,201912,7.64
Amador County,202001,2.4
Amador County,202002,0.06
Amador County,202003,7.1
Amador County,202004,3.43
Amador County,202005,2.24
Amador County,202006,0.15
Amador County,202007,0.03
Amador County,202008,0.04
Amador County,202009,0.04
Amador County,202010,0.01
Butte County,201101,2.21
Butte County,201102,8.18
Butte County,201103,13.31
Butte County,201104,1.25
Butte County,201105,4.77
Butte County,201106,2.76
Butte County,201107,0
Butte County,201108,0
Butte County,201109,0.14
Butte County,201110,3.55
Butte County,201111,2.24
Butte County,201112,0.32
Butte County,201201,7.48
Butte County,201202,2.66
Butte County,201203,11.54
Butte County,201204,4.99
Butte County,201205,0.14
Butte County,201206,0.59
Butte County,201207,0.01
Butte County,201208,0.01
Butte County,201209,0
Butte County,201210,2.18
Butte County,201211,9.94
Butte County,201212,13.92
Butte County,201301,1.19
Butte County,201302,0.87
Butte County,201303,2.57
Butte County,201304,0.93
Butte County,201305,0.76
Butte County,201306,1.42
Butte County,201307,0
Butte County,201308,0.03
Butte County,201309,1.26
Butte County,201310,0.45
Butte County,201311,2.22
Butte County,201312,0.49
Butte County,201401,0.84
Butte County,201402,10.04
Butte County,201403,9.06
Butte County,201404,1.36
Butte County,201405,0.51
Butte County,201406,0
Butte County,201407,0.03
Butte County,201408,0.49
Butte County,201409,0.72
Butte County,201410,1.88
Butte County,201411,4.36
Butte County,201412,14.43
Butte County,201501,0.21
Butte County,201502,4.58
Butte County,201503,0.58
Butte County,201504,2.24
Butte County,201505,0.29
Butte County,201506,0.22
Butte County,201507,0.06
Butte County,201508,0.07
Butte County,201509,0.27
Butte County,201510,0.64
Butte County,201511,3.8
Butte County,201512,7.78
Butte County,201601,14.46
Butte County,201602,1.94
Butte County,201603,12.92
Butte County,201604,1.92
Butte County,201605,0.99
Butte County,201606,0.52
Butte County,201607,0
Butte County,201608,0
Butte County,201609,0.01
Butte County,201610,9.1
Butte County,201611,4.22
Butte County,201612,9.88
Butte County,201701,16.25
Butte County,201702,15.79
Butte County,201703,5.65
Butte County,201704,6.4
Butte County,201705,0.38
Butte County,201706,0.92
Butte County,201707,0
Butte County,201708,0.01
Butte County,201709,0.41
Butte County,201710,0.7
Butte County,201711,9.49
Butte County,201712,0.41
Butte County,201801,6.19
Butte County,201802,0.62
Butte County,201803,10.05
Butte County,201804,5.39
Butte County,201805,0.52
Butte County,201806,0.02
Butte County,201807,0.01
Butte County,201808,0
Butte County,201809,0
Butte County,201810,0.99
Butte County,201811,6.08
Butte County,201812,4.64
Butte County,201901,12.01
Butte County,201902,19.53
Butte County,201903,9.06
Butte County,201904,2.64
Butte County,201905,5.13
Butte County,201906,0.12
Butte County,201907,0
Butte County,201908,0.01
Butte County,201909,1.54
Butte County,201910,0.06
Butte County,201911,1.44
Butte County,201912,8.56
Butte County,202001,4.06
Butte County,202002,0.04
Butte County,202003,3.53
Butte County,202004,1.92
Butte County,202005,3.65
Butte County,202006,0.22
Butte County,202007,0.01
Butte County,202008,0.04
Butte County,202009,0
Butte County,202010,0.01
Calaveras County,201101,2.9
Calaveras County,201102,6.44
Calaveras County,201103,12.04
Calaveras County,201104,1.15
Calaveras County,201105,2.63
Calaveras County,201106,1.97
Calaveras County,201107,0.03
Calaveras County,201108,0
Calaveras County,201109,0.2
Calaveras County,201110,3.02
Calaveras County,201111,1.63
Calaveras County,201112,0.1
Calaveras County,201201,4.55
Calaveras County,201202,2.02
Calaveras County,201203,7.69
Calaveras County,201204,4.87
Calaveras County,201205,0.13
Calaveras County,201206,0.51
Calaveras County,201207,0.15
Calaveras County,201208,0.02
Calaveras County,201209,0.19
Calaveras County,201210,1.21
Calaveras County,201211,6.41
Calaveras County,201212,10.04
Calaveras County,201301,1.29
Calaveras County,201302,0.83
Calaveras County,201303,2.75
Calaveras County,201304,1.54
Calaveras County,201305,0.6
Calaveras County,201306,0.59
Calaveras County,201307,0.01
Calaveras County,201308,0
Calaveras County,201309,0.76
Calaveras County,201310,0.31
Calaveras County,201311,1.64
Calaveras County,201312,0.82
Calaveras County,201401,1.31
Calaveras County,201402,8.13
Calaveras County,201403,4.52
Calaveras County,201404,2.37
Calaveras County,201405,0.63
Calaveras County,201406,0.01
Calaveras County,201407,0.06
Calaveras County,201408,0.04
Calaveras County,201409,0.87
Calaveras County,201410,0.68
Calaveras County,201411,3.27
Calaveras County,201412,7.67
Calaveras County,201501,0.13
Calaveras County,201502,5.26
Calaveras County,201503,0.64
Calaveras County,201504,2.64
Calaveras County,201505,1.18
Calaveras County,201506,0.2
Calaveras County,201507,0.08
Calaveras County,201508,0.01
Calaveras County,201509,0.04
Calaveras County,201510,1.8
Calaveras County,201511,5.26
Calaveras County,201512,8.02
Calaveras County,201601,9.56
Calaveras County,201602,1.4
Calaveras County,201603,8.43
Calaveras County,201604,3.09
Calaveras County,201605,0.58
Calaveras County,201606,0.01
Calaveras County,201607,0
Calaveras County,201608,0
Calaveras County,201609,0.03
Calaveras County,201610,7.31
Calaveras County,201611,3.69
Calaveras County,201612,6.39
Calaveras County,201701,17.72
Calaveras County,201702,15.63
Calaveras County,201703,4.18
Calaveras County,201704,5.63
Calaveras County,201705,0.54
Calaveras County,201706,0.39
Calaveras County,201707,0
Calaveras County,201708,0.04
Calaveras County,201709,0.18
Calaveras County,201710,0.54
Calaveras County,201711,6.24
Calaveras County,201712,0.46
Calaveras County,201801,5.28
Calaveras County,201802,0.83
Calaveras County,201803,11.27
Calaveras County,201804,4.16
Calaveras County,201805,0.54
Calaveras County,201806,0
Calaveras County,201807,0.02
Calaveras County,201808,0
Calaveras County,201809,0.01
Calaveras County,201810,0.66
Calaveras County,201811,7.1
Calaveras County,201812,2.76
Calaveras County,201901,7.7
Calaveras County,201902,14.16
Calaveras County,201903,7.91
Calaveras County,201904,1.83
Calaveras County,201905,5.4
Calaveras County,201906,0.04
Calaveras County,201907,0.01
Calaveras County,201908,0
Calaveras County,201909,0.77
Calaveras County,201910,0.01
Calaveras County,201911,2.01
Calaveras County,201912,8.41
Calaveras County,202001,2.11
Calaveras County,202002,0.03
Calaveras County,202003,6.77
Calaveras County,202004,2.97
Calaveras County,202005,1.94
Calaveras County,202006,0.07
Calaveras County,202007,0.01
Calaveras County,202008,0.02
Calaveras County,202009,0.04
Calaveras County,202010,0
Colusa County,201101,2.14
Colusa County,201102,5.62
Colusa County,201103,6.96
Colusa County,201104,0.84
Colusa County,201105,1.63
Colusa County,201106,1.52
Colusa County,201107,0
Colusa County,201108,0
Colusa County,201109,0.04
Colusa County,201110,1.62
Colusa County,201111,1.81
Colusa County,201112,0.17
Colusa County,201201,4.66
Colusa County,201202,1.56
Colusa County,201203,5.04
Colusa County,201204,2.7
Colusa County,201205,0.02
Colusa County,201206,0.11
Colusa County,201207,0
Colusa County,201208,0
Colusa County,201209,0
Colusa County,201210,1.47
Colusa County,201211,6.01
Colusa County,201212,8.38
Colusa County,201301,1.54
Colusa County,201302,0.82
Colusa County,201303,1.51
Colusa County,201304,0.82
Colusa County,201305,0.52
Colusa County,201306,0.45
Colusa County,201307,0.01
Colusa County,201308,0
Colusa County,201309,1.04
Colusa County,201310,0.01
Colusa County,201311,1.09
Colusa County,201312,0.41
Colusa County,201401,0.59
Colusa County,201402,6.19
Colusa County,201403,3.51
Colusa County,201404,1.34
Colusa County,201405,0.15
Colusa County,201406,0.01
Colusa County,201407,0
Colusa County,201408,0.08
Colusa County,201409,0.82
Colusa County,201410,0.68
Colusa County,201411,3
Colusa County,201412,12.3
Colusa County,201501,0.18
Colusa County,201502,3.66
Colusa County,201503,0.54
Colusa County,201504,1.78
Colusa County,201505,0.08
Colusa County,201506,0.02
Colusa County,201507,0.12
Colusa County,201508,0.06
Colusa County,201509,0.1
Colusa County,201510,0.07
Colusa County,201511,2.16
Colusa County,201512,3.15
Colusa County,201601,6.5
Colusa County,201602,0.83
Colusa County,201603,6.61
Colusa County,201604,0.79
Colusa County,201605,0.8
Colusa County,201606,0.13
Colusa County,201607,0
Colusa County,201608,0
Colusa County,201609,0
Colusa County,201610,2.73
Colusa County,201611,3.12
Colusa County,201612,3.98
Colusa County,201701,10.07
Colusa County,201702,8.79
Colusa County,201703,2.32
Colusa County,201704,2.48
Colusa County,201705,0.07
Colusa County,201706,0.63
Colusa County,201707,0
Colusa County,201708,0
Colusa County,201709,0.03
Colusa County,201710,0.24
Colusa County,201711,2.77
Colusa County,201712,0.04
Colusa County,201801,3.94
Colusa County,201802,0.19
Colusa County,201803,3.72
Colusa County,201804,2.82
Colusa County,201805,0.16
Colusa County,201806,0
Colusa County,201807,0
Colusa County,201808,0
Colusa County,201809,0.02
Colusa County,201810,0.68
Colusa County,201811,3.61
Colusa County,201812,2.94
Colusa County,201901,6.09
Colusa County,201902,11.1
Colusa County,201903,4.62
Colusa County,201904,0.43
Colusa County,201905,2.57
Colusa County,201906,0
Colusa County,201907,0
Colusa County,201908,0.03
Colusa County,201909,0.18
Colusa County,201910,0.01
Colusa County,201911,0.82
Colusa County,201912,7.04
Colusa County,202001,1.6
Colusa County,202002,0
Colusa County,202003,0.88
Colusa County,202004,0.77
Colusa County,202005,1.16
Colusa County,202006,0.02
Colusa County,202007,0
Colusa County,202008,0.05
Colusa County,202009,0
Colusa County,202010,0
Contra Costa County,201101,1.28
Contra Costa County,201102,3.75
Contra Costa County,201103,6.39
Contra Costa County,201104,0.32
Contra Costa County,201105,0.83
Contra Costa County,201106,0.67
Contra Costa County,201107,0.01
Contra Costa County,201108,0
Contra Costa County,201109,0.01
Contra Costa County,201110,1.19
Contra Costa County,201111,1.1
Contra Costa County,201112,0.14
Contra Costa County,201201,2.75
Contra Costa County,201202,1.04
Contra Costa County,201203,5.11
Contra Costa County,201204,2.64
Contra Costa County,201205,0.03
Contra Costa County,201206,0.09
Contra Costa County,201207,0.01
Contra Costa County,201208,0
Contra Costa County,201209,0
Contra Costa County,201210,1.01
Contra Costa County,201211,4.4
Contra Costa County,201212,6.17
Contra Costa County,201301,0.79
Contra Costa County,201302,0.4
Contra Costa County,201303,0.6
Contra Costa County,201304,0.78
Contra Costa County,201305,0.07
Contra Costa County,201306,0.2
Contra Costa County,201307,0
Contra Costa County,201308,0.01
Contra Costa County,201309,0.63
Contra Costa County,201310,0
Contra Costa County,201311,1.33
Contra Costa County,201312,0.46
Contra Costa County,201401,0.14
Contra Costa County,201402,4.68
Contra Costa County,201403,2.12
Contra Costa County,201404,1.72
Contra Costa County,201405,0.02
Contra Costa County,201406,0.01
Contra Costa County,201407,0.01
Contra Costa County,201408,0.03
Contra Costa County,201409,0.37
Contra Costa County,201410,0.47
Contra Costa County,201411,1.58
Contra Costa County,201412,9.92
Contra Costa County,201501,0.01
Contra Costa County,201502,2.34
Contra Costa County,201503,0.26
Contra Costa County,201504,1.09
Contra Costa County,201505,0.2
Contra Costa County,201506,0.27
Contra Costa County,201507,0.02
Contra Costa County,201508,0.01
Contra Costa County,201509,0.04
Contra Costa County,201510,0.07
Contra Costa County,201511,1.86
Contra Costa County,201512,3.11
Contra Costa County,201601,6.44
Contra Costa County,201602,0.8
Contra Costa County,201603,5.64
Contra Costa County,201604,1.65
Contra Costa County,201605,0.22
Contra Costa County,201606,0
Contra Costa County,201607,0
Contra Costa County,201608,0
Contra Costa County,201609,0
Contra Costa County,201610,3.05
Contra Costa County,201611,1.39
Contra Costa County,201612,3.36
Contra Costa County,201701,10.68
Contra Costa County,201702,7.61
Contra Costa County,201703,2.73
Contra Costa County,201704,2.57
Contra Costa County,201705,0.03
Contra Costa County,201706,0.08
Contra Costa County,201707,0
Contra Costa County,201708,0.01
Contra Costa County,201709,0.03
Contra Costa County,201710,0.25
Contra Costa County,201711,2.73
Contra Costa County,201712,0.12
Contra Costa County,201801,4.02
Contra Costa County,201802,0.6
Contra Costa County,201803,4.97
Contra Costa County,201804,2.39
Contra Costa County,201805,0.03
Contra Costa County,201806,0
Contra Costa County,201807,0
Contra Costa County,201808,0
Contra Costa County,201809,0
Contra Costa County,201810,0.22
Contra Costa County,201811,3.09
Contra Costa County,201812,2.2
Contra Costa County,201901,4.66
Contra Costa County,201902,7.21
Contra Costa County,201903,3.98
Contra Costa County,201904,0.39
Contra Costa County,201905,1.93
Contra Costa County,201906,0
Contra Costa County,201907,0
Contra Costa County,201908,0
Contra Costa County,201909,0.15
Contra Costa County,201910,0
Contra Costa County,201911,0.9
Contra Costa County,201912,4.07
Contra Costa County,202001,1.54
Contra Costa County,202002,0
Contra Costa County,202003,1.91
Contra Costa County,202004,1.18
Contra Costa County,202005,0.53
Contra Costa County,202006,0
Contra Costa County,202007,0
Contra Costa County,202008,0.09
Contra Costa County,202009,0
Contra Costa County,202010,0
Del Norte County,201101,4.73
Del Norte County,201102,7.06
Del Norte County,201103,20.31
Del Norte County,201104,8.06
Del Norte County,201105,4.9
Del Norte County,201106,1.6
Del Norte County,201107,0.52
Del Norte County,201108,0.07
Del Norte County,201109,0.29
Del Norte County,201110,4.78
Del Norte County,201111,8.9
Del Norte County,201112,6.13
Del Norte County,201201,15.85
Del Norte County,201202,4.84
Del Norte County,201203,23.65
Del Norte County,201204,8.86
Del Norte County,201205,1.87
Del Norte County,201206,3.03
Del Norte County,201207,0.82
Del Norte County,201208,0.16
Del Norte County,201209,0.02
Del Norte County,201210,6.97
Del Norte County,201211,15.52
Del Norte County,201212,21.03
Del Norte County,201301,5.16
Del Norte County,201302,3.62
Del Norte County,201303,5.82
Del Norte County,201304,4.01
Del Norte County,201305,3.38
Del Norte County,201306,1.33
Del Norte County,201307,0.02
Del Norte County,201308,0.54
Del Norte County,201309,5.87
Del Norte County,201310,0.11
Del Norte County,201311,3.34
Del Norte County,201312,1.8
Del Norte County,201401,3.11
Del Norte County,201402,11.58
Del Norte County,201403,13.72
Del Norte County,201404,2.91
Del Norte County,201405,2.14
Del Norte County,201406,0.95
Del Norte County,201407,0.12
Del Norte County,201408,0.15
Del Norte County,201409,3.74
Del Norte County,201410,8.17
Del Norte County,201411,6.68
Del Norte County,201412,13.89
Del Norte County,201501,3.49
Del Norte County,201502,11.17
Del Norte County,201503,5.65
Del Norte County,201504,4.36
Del Norte County,201505,0.68
Del Norte County,201506,0.45
Del Norte County,201507,0.64
Del Norte County,201508,0.86
Del Norte County,201509,1.05
Del Norte County,201510,2.04
Del Norte County,201511,8.15
Del Norte County,201512,30.81
Del Norte County,201601,19.64
Del Norte County,201602,5.76
Del Norte County,201603,13.98
Del Norte County,201604,4.37
Del Norte County,201605,1.34
Del Norte County,201606,0.61
Del Norte County,201607,0.71
Del Norte County,201608,0
Del Norte County,201609,0.06
Del Norte County,201610,22.7
Del Norte County,201611,11.84
Del Norte County,201612,16.58
Del Norte County,201701,19.87
Del Norte County,201702,22.11
Del Norte County,201703,13.67
Del Norte County,201704,11.46
Del Norte County,201705,2.31
Del Norte County,201706,1.64
Del Norte County,201707,0
Del Norte County,201708,0.1
Del Norte County,201709,1.42
Del Norte County,201710,2.75
Del Norte County,201711,13.35
Del Norte County,201712,3.88
Del Norte County,201801,13.33
Del Norte County,201802,2.9
Del Norte County,201803,13.42
Del Norte County,201804,7.41
Del Norte County,201805,0.72
Del Norte County,201806,1.34
Del Norte County,201807,0.01
Del Norte County,201808,0
Del Norte County,201809,0.24
Del Norte County,201810,1.85
Del Norte County,201811,5.15
Del Norte County,201812,8.09
Del Norte County,201901,13.57
Del Norte County,201902,21.02
Del Norte County,201903,4.78
Del Norte County,201904,10.27
Del Norte County,201905,4.92
Del Norte County,201906,0.01
Del Norte County,201907,0.02
Del Norte County,201908,0.93
Del Norte County,201909,4.1
Del Norte County,201910,2.81
Del Norte County,201911,2.89
Del Norte County,201912,14.33
Del Norte County,202001,18.37
Del Norte County,202002,1.86
Del Norte County,202003,3.96
Del Norte County,202004,2.9
Del Norte County,202005,7.3
Del Norte County,202006,0.98
Del Norte County,202007,0
Del Norte County,202008,0.03
Del Norte County,202009,0.75
Del Norte County,202010,0.46
El Dorado County,201101,2.39
El Dorado County,201102,7.41
El Dorado County,201103,16.7
El Dorado County,201104,2.63
El Dorado County,201105,3.73
El Dorado County,201106,2.82
El Dorado County,201107,0.05
El Dorado County,201108,0.01
El Dorado County,201109,0.41
El Dorado County,201110,3.7
El Dorado County,201111,1.72
El Dorado County,201112,0.1
El Dorado County,201201,6.61
El Dorado County,201202,2.56
El Dorado County,201203,11.83
El Dorado County,201204,5.92
El Dorado County,201205,0.4
El Dorado County,201206,0.78
El Dorado County,201207,0.27
El Dorado County,201208,0.11
El Dorado County,201209,0.17
El Dorado County,201210,2.51
El Dorado County,201211,7.89
El Dorado County,201212,13.83
El Dorado County,201301,1.44
El Dorado County,201302,0.8
El Dorado County,201303,3.2
El Dorado County,201304,1.85
El Dorado County,201305,1.99
El Dorado County,201306,1.21
El Dorado County,201307,0.07
El Dorado County,201308,0.15
El Dorado County,201309,1.72
El Dorado County,201310,0.77
El Dorado County,201311,1.61
El Dorado County,201312,1.25
El Dorado County,201401,2.44
El Dorado County,201402,11.43
El Dorado County,201403,6.15
El Dorado County,201404,2.63
El Dorado County,201405,1.16
El Dorado County,201406,0.02
El Dorado County,201407,0.35
El Dorado County,201408,0.32
El Dorado County,201409,1.53
El Dorado County,201410,1.09
El Dorado County,201411,3.81
El Dorado County,201412,8.98
El Dorado County,201501,0.12
El Dorado County,201502,6.96
El Dorado County,201503,0.87
El Dorado County,201504,3.41
El Dorado County,201505,1.96
El Dorado County,201506,0.85
El Dorado County,201507,0.43
El Dorado County,201508,0.05
El Dorado County,201509,0.11
El Dorado County,201510,2.07
El Dorado County,201511,5.25
El Dorado County,201512,10.41
El Dorado County,201601,11.92
El Dorado County,201602,2.18
El Dorado County,201603,10.64
El Dorado County,201604,3.9
El Dorado County,201605,1.8
El Dorado County,201606,0.03
El Dorado County,201607,0
El Dorado County,201608,0.05
El Dorado County,201609,0.09
El Dorado County,201610,10.29
El Dorado County,201611,4.01
El Dorado County,201612,8.23
El Dorado County,201701,24.56
El Dorado County,201702,20.83
El Dorado County,201703,5.6
El Dorado County,201704,7.45
El Dorado County,201705,1.08
El Dorado County,201706,0.56
El Dorado County,201707,0.01
El Dorado County,201708,0.2
El Dorado County,201709,0.95
El Dorado County,201710,0.78
El Dorado County,201711,10.63
El Dorado County,201712,0.87
El Dorado County,201801,6.61
El Dorado County,201802,1.31
El Dorado County,201803,15.07
El Dorado County,201804,4.76
El Dorado County,201805,1.68
El Dorado County,201806,0.02
El Dorado County,201807,0.11
El Dorado County,201808,0.02
El Dorado County,201809,0.02
El Dorado County,201810,0.91
El Dorado County,201811,5.81
El Dorado County,201812,3.97
El Dorado County,201901,10.66
El Dorado County,201902,19.5
El Dorado County,201903,8.34
El Dorado County,201904,2.81
El Dorado County,201905,5.76
El Dorado County,201906,0.18
El Dorado County,201907,0.03
El Dorado County,201908,0.01
El Dorado County,201909,1.61
El Dorado County,201910,0.1
El Dorado County,201911,2.34
El Dorado County,201912,9.18
El Dorado County,202001,3.5
El Dorado County,202002,0.11
El Dorado County,202003,7.5
El Dorado County,202004,3.9
El Dorado County,202005,2.58
El Dorado County,202006,0.26
El Dorado County,202007,0.05
El Dorado County,202008,0.06
El Dorado County,202009,0.04
El Dorado County,202010,0.03
Fresno County,201101,2.07
Fresno County,201102,3.13
Fresno County,201103,6.43
Fresno County,201104,0.78
Fresno County,201105,1.35
Fresno County,201106,0.87
Fresno County,201107,0.27
Fresno County,201108,0.07
Fresno County,201109,0.15
Fresno County,201110,1.28
Fresno County,201111,1.2
Fresno County,201112,0.02
Fresno County,201201,2.39
Fresno County,201202,0.77
Fresno County,201203,3.21
Fresno County,201204,2.63
Fresno County,201205,0.07
Fresno County,201206,0.09
Fresno County,201207,0.01
Fresno County,201208,0.24
Fresno County,201209,0.01
Fresno County,201210,0.53
Fresno County,201211,1.8
Fresno County,201212,4.59
Fresno County,201301,1.07
Fresno County,201302,0.76
Fresno County,201303,0.86
Fresno County,201304,0.42
Fresno County,201305,0.34
Fresno County,201306,0.03
Fresno County,201307,0.21
Fresno County,201308,0.18
Fresno County,201309,0.16
Fresno County,201310,0.38
Fresno County,201311,0.37
Fresno County,201312,0.51
Fresno County,201401,0.58
Fresno County,201402,2.62
Fresno County,201403,1.76
Fresno County,201404,1.51
Fresno County,201405,0.3
Fresno County,201406,0.01
Fresno County,201407,0.26
Fresno County,201408,0.19
Fresno County,201409,0.32
Fresno County,201410,0.12
Fresno County,201411,1.29
Fresno County,201412,3.48
Fresno County,201501,0.19
Fresno County,201502,1.89
Fresno County,201503,0.28
Fresno County,201504,1.01
Fresno County,201505,1.02
Fresno County,201506,0.18
Fresno County,201507,0.56
Fresno County,201508,0.02
Fresno County,201509,0.16
Fresno County,201510,1.16
Fresno County,201511,2.55
Fresno County,201512,3.21
Fresno County,201601,5.47
Fresno County,201602,1.2
Fresno County,201603,3.34
Fresno County,201604,1.94
Fresno County,201605,0.64
Fresno County,201606,0.25
Fresno County,201607,0
Fresno County,201608,0.02
Fresno County,201609,0.07
Fresno County,201610,1.78
Fresno County,201611,1.4
Fresno County,201612,3.49
Fresno County,201701,12.17
Fresno County,201702,7.34
Fresno County,201703,1.67
Fresno County,201704,3.01
Fresno County,201705,0.51
Fresno County,201706,0.09
Fresno County,201707,0.01
Fresno County,201708,0.23
Fresno County,201709,0.45
Fresno County,201710,0.15
Fresno County,201711,1.43
Fresno County,201712,0.1
Fresno County,201801,2.1
Fresno County,201802,0.49
Fresno County,201803,7.01
Fresno County,201804,1.71
Fresno County,201805,0.26
Fresno County,201806,0
Fresno County,201807,0.25
Fresno County,201808,0
Fresno County,201809,0.02
Fresno County,201810,0.49
Fresno County,201811,3.28
Fresno County,201812,1.26
Fresno County,201901,4.01
Fresno County,201902,7.15
Fresno County,201903,3.95
Fresno County,201904,0.63
Fresno County,201905,3.52
Fresno County,201906,0.08
Fresno County,201907,0.07
Fresno County,201908,0
Fresno County,201909,0.01
Fresno County,201910,0
Fresno County,201911,2.01
Fresno County,201912,3.69
Fresno County,202001,0.7
Fresno County,202002,0.23
Fresno County,202003,3.39
Fresno County,202004,2.76
Fresno County,202005,0.53
Fresno County,202006,0.04
Fresno County,202007,0
Fresno County,202008,0.02
Fresno County,202009,0
Fresno County,202010,0
Glenn County,201101,1.7
Glenn County,201102,3.95
Glenn County,201103,7.96
Glenn County,201104,0.41
Glenn County,201105,1.84
Glenn County,201106,1.96
Glenn County,201107,0
Glenn County,201108,0
Glenn County,201109,0.06
Glenn County,201110,2.09
Glenn County,201111,2.44
Glenn County,201112,0.14
Glenn County,201201,4.64
Glenn County,201202,1.6
Glenn County,201203,5.27
Glenn County,201204,2.05
Glenn County,201205,0.06
